pano_filename,pano_abs_path,pano_latitude,pano_longitude,pano_true_heading,BLD_ID,bld_height,bld_elevation,bld_source_dataset,bld_capture_date,bld_status,distance_to_centroid_m,desired_camera_yaw_to_facade,bld_centroid_lon,bld_centroid_lat,facade_edge_lon1,facade_edge_lat1,facade_edge_lon2,facade_edge_lat2
VID_20250327_120940_20250507131706_0_000083.jpg,/home/fuad/Work/Projects/pano_process/output/01_sampled_images/VID_20250327_120940_20250507131706.mp4/VID_20250327_120940_20250507131706_0_000083.jpg,34.1922735,-118.1485013,207.67,516699892382,27.47,1303.95,LARIAC2,2008,Unchanged,24.19872948371483,264.2526644750119,-118.14871759497844,34.192255549888884,-118.148773017344,34.1922421886489,-118.148764815018,34.1922602519092
VID_20250327_120940_20250507131706_0_000083.jpg,/home/fuad/Work/Projects/pano_process/output/01_sampled_images/VID_20250327_120940_20250507131706.mp4/VID_20250327_120940_20250507131706_0_000083.jpg,34.1922735,-118.1485013,207.67,516685892435,17.22,1295.24,LARIAC2,2008,Unchanged,29.274730009770476,303.4854162553945,-118.14871808940434,34.19239663370851,-118.148818908943,34.1923869722864,-118.148775464595,34.1924838331034
VID_20250327_120940_20250507131706_0_000084.jpg,/home/fuad/Work/Projects/pano_process/output/01_sampled_images/VID_20250327_120940_20250507131706.mp4/VID_20250327_120940_20250507131706_0_000084.jpg,34.1922458,-118.148519,208.57,516685892435,17.22,1295.24,LARIAC2,2008,Unchanged,30.05398239456337,309.4881833333009,-118.14871808940434,34.19239663370851,-118.148818908943,34.1923869722864,-118.148775464595,34.1924838331034
VID_20250327_120940_20250507131706_0_000085.jpg,/home/fuad/Work/Projects/pano_process/output/01_sampled_images/VID_20250327_120940_20250507131706.mp4/VID_20250327_120940_20250507131706_0_000085.jpg,34.1922187,-118.1485365,208.57,516685892435,17.22,1295.24,LARIAC2,2008,Unchanged,31.337814064217238,315.142422258469,-118.14871808940434,34.19239663370851,-118.148818908943,34.1923869722864,-118.148775464595,34.1924838331034
VID_20250327_120940_20250507131706_0_000086.jpg,/home/fuad/Work/Projects/pano_process/output/01_sampled_images/VID_20250327_120940_20250507131706.mp4/VID_20250327_120940_20250507131706_0_000086.jpg,34.1921911,-118.1485537,206.39,516699892382,27.47,1303.95,LARIAC2,2008,Unchanged,20.20155380261681,296.9404448675408,-118.14871759497844,34.192255549888884,-118.148778645611,34.1922645766763,-118.148762571666,34.192299988777
VID_20250327_120940_20250507131706_0_000087.jpg,/home/fuad/Work/Projects/pano_process/output/01_sampled_images/VID_20250327_120940_20250507131706.mp4/VID_20250327_120940_20250507131706_0_000087.jpg,34.192164,-118.1485711,209.17,516699892382,27.47,1303.95,LARIAC2,2008,Unchanged,20.438842567886006,305.6313704033793,-118.14871759497844,34.192255549888884,-118.148778645611,34.1922645766763,-118.148762571666,34.192299988777
VID_20250327_120940_20250507131706_0_000093.jpg,/home/fuad/Work/Projects/pano_process/output/01_sampled_images/VID_20250327_120940_20250507131706.mp4/VID_20250327_120940_20250507131706_0_000093.jpg,34.1919967,-118.148666,202.46,516651892219,16.1,1281.7,LARIAC2,2008,Unchanged,33.84685644179125,227.11317574974,-118.1488956572328,34.19183187946577,-118.148837266465,34.1917773060035,-118.148999159941,34.1918285472001
VID_20250327_120940_20250507131706_0_000094.jpg,/home/fuad/Work/Projects/pano_process/output/01_sampled_images/VID_20250327_120940_20250507131706.mp4/VID_20250327_120940_20250507131706_0_000094.jpg,34.1919685,-118.1486801,202.93,516651892219,16.1,1281.7,LARIAC2,2008,Unchanged,30.23004806869802,229.94783281819377,-118.1488956572328,34.19183187946577,-118.148837266465,34.1917773060035,-118.148999159941,34.1918285472001
VID_20250327_120940_20250507131706_0_000095.jpg,/home/fuad/Work/Projects/pano_process/output/01_sampled_images/VID_20250327_120940_20250507131706.mp4/VID_20250327_120940_20250507131706_0_000095.jpg,34.1919399,-118.1486941,201.04,516651892219,16.1,1281.7,LARIAC2,2008,Unchanged,26.735131552745543,233.53978184234182,-118.1488956572328,34.19183187946577,-118.148837266465,34.1917773060035,-118.148999159941,34.1918285472001
VID_20250327_120940_20250507131706_0_000095.jpg,/home/fuad/Work/Projects/pano_process/output/01_sampled_images/VID_20250327_120940_20250507131706.mp4/VID_20250327_120940_20250507131706_0_000095.jpg,34.1919399,-118.1486941,201.04,516660892262,16.56,1284.56,LARIAC2,2008,Unchanged,17.717885609389704,272.1140228305446,-118.14885315245951,34.19194479400865,-118.148950710364,34.1919181325736,-118.148923400934,34.1919765034138
VID_20250327_120940_20250507131706_0_000096.jpg,/home/fuad/Work/Projects/pano_process/output/01_sampled_images/VID_20250327_120940_20250507131706.mp4/VID_20250327_120940_20250507131706_0_000096.jpg,34.1919109,-118.1487078,201.04,516651892219,16.1,1281.7,LARIAC2,2008,Unchanged,23.460899517386498,238.18564467225758,-118.1488956572328,34.19183187946577,-118.148837266465,34.1917773060035,-118.148999159941,34.1918285472001
VID_20250327_120940_20250507131706_0_000097.jpg,/home/fuad/Work/Projects/pano_process/output/01_sampled_images/VID_20250327_120940_20250507131706.mp4/VID_20250327_120940_20250507131706_0_000097.jpg,34.1918814,-118.1487218,200.6,516651892219,16.1,1281.7,LARIAC2,2008,Unchanged,20.46902684260261,244.2187471790033,-118.1488956572328,34.19183187946577,-118.148837266465,34.1917773060035,-118.148999159941,34.1918285472001
VID_20250327_120940_20250507131706_0_000098.jpg,/home/fuad/Work/Projects/pano_process/output/01_sampled_images/VID_20250327_120940_20250507131706.mp4/VID_20250327_120940_20250507131706_0_000098.jpg,34.1918518,-118.1487353,200.6,516660892262,16.56,1284.56,LARIAC2,2008,Unchanged,18.13132514807603,315.65479025620795,-118.14885315245951,34.19194479400865,-118.148945369995,34.1919835939584,-118.148914569706,34.1920494977862
VID_20250327_120940_20250507131706_0_000099.jpg,/home/fuad/Work/Projects/pano_process/output/01_sampled_images/VID_20250327_120940_20250507131706.mp4/VID_20250327_120940_20250507131706_0_000099.jpg,34.1918219,-118.148749,200.18,516651892219,16.1,1281.7,LARIAC2,2008,Unchanged,16.38095881868709,281.05470473637496,-118.1488956572328,34.19183187946577,-118.148999159941,34.1918285472001,-118.148969802596,34.1918913615185
VID_20250327_120940_20250507131706_0_000099.jpg,/home/fuad/Work/Projects/pano_process/output/01_sampled_images/VID_20250327_120940_20250507131706.mp4/VID_20250327_120940_20250507131706_0_000099.jpg,34.1918219,-118.148749,200.18,516660892262,16.56,1284.56,LARIAC2,2008,Unchanged,20.19821815672613,322.4382282138166,-118.14885315245951,34.19194479400865,-118.148945369995,34.1919835939584,-118.148914569706,34.1920494977862
VID_20250327_120940_20250507131706_0_000100.jpg,/home/fuad/Work/Projects/pano_process/output/01_sampled_images/VID_20250327_120940_20250507131706.mp4/VID_20250327_120940_20250507131706_0_000100.jpg,34.1917915,-118.1487626,200.18,516651892219,16.1,1281.7,LARIAC2,2008,Unchanged,15.777284726606663,290.4547878951937,-118.1488956572328,34.19183187946577,-118.148999159941,34.1918285472001,-118.148969802596,34.1918913615185
VID_20250327_120940_20250507131706_0_000100.jpg,/home/fuad/Work/Projects/pano_process/output/01_sampled_images/VID_20250327_120940_20250507131706.mp4/VID_20250327_120940_20250507131706_0_000100.jpg,34.1917915,-118.1487626,200.18,516660892262,16.56,1284.56,LARIAC2,2008,Unchanged,22.96134350606968,328.4014323732313,-118.14885315245951,34.19194479400865,-118.148945369995,34.1919835939584,-118.148914569706,34.1920494977862
